godina;Datum;Volume;JedMj;Lokacija;Energija
2024;2024-04-01;1155.38297364;kWh;Lokacija-990;Electicity
2024;2024-04-01;1161.66606570;kWh;Lokacija-3073;Electicity
2024;2024-04-01;1165.19589270;kWh;Lokacija-3108;Electicity
2024;2024-04-01;1170.39798687;kWh;Lokacija-1965;Thermal
2024;2024-04-01;1172.58585429;Litara;Vozilo-4137;Diesel
2024;2024-04-01;1176.13835640;kWh;Lokacija-2316;Electicity
2024;2024-04-01;1182.63323808;kWh;Lokacija-2891;Electicity
2024;2024-04-01;1190.46945402;kWh;Lokacija-4655;Electicity
2024;2024-04-01;1190.68124364;kWh;Lokacija-1498;Electicity
2024;2024-04-01;1197.17612532;kWh;Lokacija-4202;Electicity
2024;2024-04-01;1222.30849356;kWh;Lokacija-2504;Electicity
2024;2024-04-01;1225.83832056;kWh;Lokacija-2691;Electicity
2024;2024-04-01;1229.65053372;kWh;Lokacija-1987;Electicity
2024;2024-04-01;1229.93291988;kWh;Lokacija-2875;Electicity
2024;2024-04-01;1234.09811574;kWh;Lokacija-2347;Electicity
2024;2024-04-01;1234.52169498;kWh;Lokacija-3236;Electicity
2024;2024-04-01;1241.01657666;kWh;Lokacija-3494;Electicity
2024;2024-04-01;1241.82655689;kWh;Lokacija-20;Thermal
2024;2024-04-01;1246.87608948;kWh;Lokacija-543;Electicity
2024;2024-04-01;1252.94739192;kWh;Lokacija-3866;Electicity
2024;2024-04-01;1261.84255596;kWh;Lokacija-1508;Electicity
2024;2024-04-01;1267.23522732;kWh;Lokacija-2143;Thermal
2024;2024-04-01;1273.91456430;kWh;Lokacija-1622;Electicity
2024;2024-04-01;1275.60888126;kWh;Lokacija-2192;Electicity
2024;2024-04-01;1276.59723282;kWh;Lokacija-4549;Electicity
2024;2024-04-01;1281.11541138;kWh;Lokacija-4586;Electicity
2024;2024-04-01;1288.03387230;kWh;Lokacija-3988;Electicity
2024;2024-04-01;1289.93997888;kWh;Lokacija-3148;Electicity
2024;2024-04-01;1303.49451456;kWh;Lokacija-2319;Electicity
2024;2024-04-01;1307.58911388;kWh;Lokacija-3134;Electicity
2024;2024-04-01;1309.34610069;kWh;Lokacija-414;Thermal
2024;2024-04-01;1309.84820316;kWh;Lokacija-773;Electicity
2024;2024-04-01;1309.98939624;kWh;Lokacija-1344;Electicity
2024;2024-04-01;1315.77831252;kWh;Lokacija-1965;Electicity
2024;2024-04-01;1316.48427792;kWh;Lokacija-4849;Electicity
2024;2024-04-01;1318.67277066;kWh;Lokacija-3495;Electicity
2024;2024-04-01;1328.48568972;kWh;Lokacija-3300;Electicity
2024;2024-04-01;1329.68583090;kWh;Lokacija-1026;Electicity
2024;2024-04-01;1334.55699216;kWh;Lokacija-1081;Electicity
2024;2024-04-01;1336.65060000;spremnik (1100 l);Lokacija-1392;Garbage
2024;2024-04-01;1337.94562608;kWh;Lokacija-1061;Electicity
2024;2024-04-01;1340.69889114;kWh;Lokacija-3332;Electicity
2024;2024-04-01;1343.45215620;kWh;Lokacija-442;Electicity
2024;2024-04-01;1349.59405518;kWh;Lokacija-1637;Electicity
2024;2024-04-01;1353.82984758;kWh;Lokacija-22;Electicity
2024;2024-04-01;1358.48921922;kWh;Lokacija-2143;Electicity
2024;2024-04-01;1366.74901440;kWh;Lokacija-306;Electicity
2024;2024-04-01;1375.57358190;kWh;Lokacija-934;Electicity
2024;2024-04-01;1376.13835422;kWh;Lokacija-221;Electicity
2024;2024-04-01;1378.32684696;kWh;Lokacija-3289;Electicity
2024;2024-04-01;1380.58593624;kWh;Lokacija-1854;Electicity
2024;2024-04-01;1380.58593624;kWh;Lokacija-3863;Electicity
2024;2024-04-01;1382.28025320;kWh;Lokacija-2005;Electicity
2024;2024-04-01;1383.26860476;kWh;Lokacija-348;Electicity
2024;2024-04-01;1383.69218400;kWh;Lokacija-3739;Electicity
2024;2024-04-01;1385.24530788;kWh;Lokacija-978;Electicity
2024;2024-04-01;1392.44615496;kWh;Lokacija-1738;Electicity
2024;2024-04-01;1393.15212036;kWh;Lokacija-3342;Electicity
2024;2024-04-01;1404.87114600;kWh;Lokacija-3516;Electicity
2024;2024-04-01;1405.08293562;kWh;Lokacija-1192;Electicity
2024;2024-04-01;1408.54216608;kWh;Lokacija-2676;Electicity
2024;2024-04-01;1410.80125536;kWh;Lokacija-1325;Electicity
2024;2024-04-01;1413.69571350;kWh;Lokacija-3308;Electicity
2024;2024-04-01;1417.08434742;kWh;Lokacija-172;Electicity
2024;2024-04-01;1419.76701594;kWh;Lokacija-4557;Electicity
2024;2024-04-01;1422.52028100;kWh;Lokacija-2162;Electicity
2024;2024-04-01;1459.23048180;kWh;Lokacija-3177;Electicity
2024;2024-04-01;1462.33672956;kWh;Lokacija-549;Electicity
2024;2024-04-01;1467.49027698;kWh;Lokacija-1579;Electicity
2024;2024-04-01;1486.97492202;kWh;Lokacija-342;Electicity
2024;2024-04-01;1488.52804590;kWh;Lokacija-1013;Electicity
2024;2024-04-01;1490.08116978;kWh;Lokacija-28;Electicity
2024;2024-04-01;1508.71865634;kWh;Lokacija-1727;Electicity
2024;2024-04-01;1510.76595600;kWh;Lokacija-1883;Electicity
2024;2024-04-01;1513.44862452;kWh;Lokacija-3674;Electicity
2024;2024-04-01;1517.68441692;kWh;Lokacija-3560;Electicity
2024;2024-04-01;1521.84961278;kWh;Lokacija-715;Electicity
2024;2024-04-01;1526.22659826;kWh;Lokacija-858;Electicity
2024;2024-04-01;1544.65229520;kWh;Lokacija-1185;Electicity
2024;2024-04-01;1551.50015958;kWh;Lokacija-3572;Electicity
2024;2024-04-01;1555.10058312;kWh;Lokacija-2444;Electicity
2024;2024-04-01;1561.66606134;kWh;Lokacija-3334;Electicity
2024;2024-04-01;1593.85808358;kWh;Lokacija-1247;Electicity
2024;2024-04-01;1603.60040610;kWh;Lokacija-3119;Electicity
2024;2024-04-01;1605.85949538;kWh;Lokacija-4642;Electicity
2024;2024-04-01;1610.94244626;kWh;Lokacija-3896;Electicity
2024;2024-04-01;1619.41403106;kWh;Lokacija-4688;Electicity
2024;2024-04-01;1631.20365324;kWh;Lokacija-1933;Electicity
2024;2024-04-01;1632.40379442;kWh;Lokacija-1496;Electicity
2024;2024-04-01;1634.59228716;kWh;Lokacija-2746;Electicity
2024;2024-04-01;1640.09881728;kWh;Lokacija-20;Electicity
2024;2024-04-01;1647.79384014;kWh;Lokacija-1673;Electicity
2024;2024-04-01;1664.45462358;kWh;Lokacija-3723;Electicity
2024;2024-04-01;1666.14894054;kWh;Lokacija-1261;Electicity
2024;2024-04-01;1672.22024298;kWh;Lokacija-3588;Electicity
2024;2024-04-01;1673.98515648;kWh;Lokacija-4282;Electicity
2024;2024-04-01;1681.04481048;kWh;Lokacija-432;Electicity
2024;2024-04-01;1683.21580908;Litara;Vozilo-3375;Diesel
2024;2024-04-01;1685.49239250;kWh;Lokacija-3929;Electicity
2024;2024-04-01;1685.49239250;kWh;Lokacija-4622;Electicity
2024;2024-04-01;1697.56440084;kWh;Lokacija-780;Electicity
2024;2024-04-01;1709.00104032;kWh;Lokacija-3698;Electicity
2024;2024-04-01;1719.80231094;kWh;Lokacija-888;Electicity
2024;2024-04-01;1720.50827634;kWh;Lokacija-1502;Electicity
2024;2024-04-01;1724.46168258;kWh;Lokacija-2187;Electicity
2024;2024-04-01;1731.28098129;Litara;Vozilo-682;Diesel
2024;2024-04-01;1751.07657816;kWh;Lokacija-2485;Electicity
2024;2024-04-01;1751.35896432;kWh;Lokacija-2596;Electicity
2024;2024-04-01;1793.08151946;kWh;Lokacija-3298;Electicity
2024;2024-04-01;1793.85808140;kWh;Lokacija-3889;Electicity
2024;2024-04-01;1799.99998038;kWh;Lokacija-2256;Electicity
2024;2024-04-01;1803.10622814;kWh;Lokacija-2176;Electicity
2024;2024-04-01;1812.77795412;kWh;Lokacija-3851;Electicity
2024;2024-04-01;1813.55451606;kWh;Lokacija-4134;Electicity
2024;2024-04-01;1835.65123308;kWh;Lokacija-2982;Electicity
2024;2024-04-01;1845.32295906;kWh;Lokacija-3611;Electicity
2024;2024-04-01;1871.02009962;kWh;Lokacija-1850;Electicity
2024;2024-04-01;1887.46909344;kWh;Lokacija-332;Electicity
2024;2024-04-01;1887.61028652;kWh;Lokacija-138;Electicity
2024;2024-04-01;1888.03386576;kWh;Lokacija-1062;Electicity
2024;2024-04-01;1888.77039630;kWh;Lokacija-3298;Thermal
2024;2024-04-01;1899.75289140;kWh;Lokacija-1466;Electicity
2024;2024-04-01;1922.34378420;kWh;Lokacija-4633;Electicity
2024;2024-04-01;1923.68511846;kWh;Lokacija-3181;Electicity
2024;2024-04-01;1924.24989078;kWh;Lokacija-3511;Electicity
2024;2024-04-01;1935.26295102;kWh;Lokacija-1938;Electicity
2024;2024-04-01;1935.47474064;kWh;Lokacija-1657;Electicity
2024;2024-04-01;1965.76065630;kWh;Lokacija-1704;Electicity
2024;2024-04-01;1967.10199056;kWh;Lokacija-2940;Electicity
2024;2024-04-01;1993.22271036;kWh;Lokacija-3647;Electicity
2024;2024-04-01;2007.27142182;kWh;Lokacija-1275;Electicity
2024;2024-04-01;2009.03633532;kWh;Lokacija-2357;Electicity
2024;2024-04-01;2018.35507860;kWh;Lokacija-3587;Electicity
2024;2024-04-01;2026.89725994;kWh;Lokacija-1239;Electicity
2024;2024-04-01;2074.33813482;kWh;Lokacija-97;Electicity
2024;2024-04-01;2080.12705110;kWh;Lokacija-636;Electicity
2024;2024-04-01;2083.23329886;kWh;Lokacija-1085;Electicity
2024;2024-04-01;2098.41155496;kWh;Lokacija-79;Electicity
2024;2024-04-01;2100.95303040;kWh;Lokacija-3295;Electicity
2024;2024-04-01;2228.67799443;kWh;Lokacija-134;Thermal
2024;2024-04-01;2229.43873320;kWh;Lokacija-4137;Electicity
2024;2024-04-01;2279.91525930;kWh;Lokacija-2036;Electicity
2024;2024-04-01;2280.55062816;kWh;Lokacija-2307;Electicity
2024;2024-04-01;2354.95938132;kWh;Lokacija-3870;Electicity
2024;2024-04-01;2366.81960004;kWh;Lokacija-4050;Electicity
2024;2024-04-01;2416.94314344;kWh;Lokacija-4692;Electicity
2024;2024-04-01;2503.07092224;kWh;Lokacija-766;Electicity
2024;2024-04-01;2769.36107112;kWh;Lokacija-4537;Electicity
2024;2024-04-01;2793.15210510;kWh;Lokacija-4230;Electicity
2024;2024-04-01;2888.52803064;kWh;Lokacija-1286;Electicity
2024;2024-04-01;3729.19162896;kWh;Lokacija-2366;Electicity
2024;2024-04-01;3839.37448008;kWh;Lokacija-2307;Thermal
2024;2024-04-01;3854.99466324;kWh;Lokacija-3642;Electicity
2024;2024-04-01;4246.45247754;kWh;Lokacija-414;Electicity
2024;2024-04-01;4436.99460000;m3;Lokacija-1392;Gas
2024;2024-04-01;5534.55694638;kWh;Lokacija-4380;Electicity
2024;2024-04-01;7806.77718282;kWh;Lokacija-1338;Electicity
2024;2024-04-01;8480.97413982;kWh;Lokacija-4669;Electicity
2024;2024-04-01;11702.88755000;Litara;Vozilo-1392;Diesel
2024;2024-04-01;11833.39203480;kWh;Lokacija-3974;Electicity
2024;2024-04-01;11845.04046390;kWh;Lokacija-657;Electicity
2024;2024-04-01;12993.29318700;kWh;Lokacija-438;Electicity
2024;2024-04-01;13167.66664080;kWh;Lokacija-3128;Electicity
2024;2024-04-01;13246.73476560;kWh;Lokacija-17;Electicity
2024;2024-04-01;13475.89113444;kWh;Lokacija-1491;Electicity
2024;2024-04-01;13521.00232350;kWh;Lokacija-2309;Electicity
2024;2024-04-01;13916.41354404;kWh;Lokacija-4324;Electicity
2024;2024-04-01;14428.66203828;kWh;Lokacija-4684;Electicity
2024;2024-04-01;16385.73932016;kWh;Lokacija-2217;Electicity
2024;2024-04-01;18210.51868608;kWh;Lokacija-2160;Electicity
2024;2024-04-01;18855.70046514;kWh;Lokacija-2607;Electicity
2024;2024-04-01;28429.28160000;kWh;Lokacija-1392;Thermal
2024;2024-04-01;40193.64587322;kWh;Lokacija-1506;Electicity
2024;2024-04-01;668549.23380000;kWh;Lokacija-1392;Electicity
2024;2024-05-01;0.01382742;spremnik (1100 l);Lokacija-682;Garbage
2024;2024-05-01;0.10769220;m3;Lokacija-682;Water
2024;2024-05-01;0.58846095;m3;Lokacija-3635;Water
2024;2024-05-01;0.64230705;m3;Lokacija-28;Water
2024;2024-05-01;0.98846055;m3;Lokacija-3629;Water
2024;2024-05-01;1.05549306;spremnik (1100 l);Lokacija-3170;Garbage
2024;2024-05-01;1.05549306;spremnik (1100 l);Lokacija-4536;Garbage
2024;2024-05-01;1.05549306;spremnik (1100 l);Lokacija-2319;Garbage
2024;2024-05-01;1.05549306;spremnik (1100 l);Lokacija-978;Garbage
2024;2024-05-01;1.05549306;spremnik (1100 l);Lokacija-1508;Garbage
2024;2024-05-01;1.05549306;spremnik (1100 l);Lokacija-3308;Garbage
2024;2024-05-01;1.07307585;m3;Lokacija-1827;Water
2024;2024-05-01;1.14999885;m3;Lokacija-1100;Water
2024;2024-05-01;1.32692175;m3;Lokacija-1013;Water
2024;2024-05-01;1.37582829;spremnik (1100 l);Lokacija-2297;Garbage
2024;2024-05-01;1.37582829;spremnik (1100 l);Lokacija-1361;Garbage
2024;2024-05-01;1.52332077;spremnik (1100 l);Lokacija-1239;Garbage
2024;2024-05-01;1.82982858;spremnik (1100 l);Lokacija-715;Garbage
2024;2024-05-01;1.83443772;spremnik (1100 l);Lokacija-2309;Garbage
2024;2024-05-01;1.83443772;spremnik (1100 l);Lokacija-2679;Garbage
2024;2024-05-01;1.89666111;spremnik (1100 l);Lokacija-1085;Garbage
2024;2024-05-01;1.89666111;spremnik (1100 l);Lokacija-3863;Garbage
2024;2024-05-01;1.90384425;m3;Lokacija-2982;Water
2024;2024-05-01;1.90769040;m3;Lokacija-3674;Water
2024;2024-05-01;2.07180843;spremnik (1100 l);Lokacija-28;Garbage
2024;2024-05-01;2.13845940;m3;Lokacija-3560;Water
2024;2024-05-01;2.13845940;m3;Lokacija-934;Water
2024;2024-05-01;2.14094553;spremnik (1100 l);Lokacija-417;Garbage
2024;2024-05-01;2.14615170;m3;Lokacija-3733;Water
2024;2024-05-01;2.22692085;m3;Lokacija-97;Water
2024;2024-05-01;2.22692085;m3;Lokacija-2746;Water
2024;2024-05-01;2.41538220;m3;Lokacija-3863;Water
2024;2024-05-01;2.42692065;m3;Lokacija-1850;Water
2024;2024-05-01;2.43823506;spremnik (1100 l);Lokacija-4549;Garbage
2024;2024-05-01;2.49584931;spremnik (1100 l);Lokacija-2256;Garbage
2024;2024-05-01;2.49999750;m3;Lokacija-1437;Water
2024;2024-05-01;2.63076660;m3;Lokacija-3889;Water
2024;2024-05-01;2.68021491;spremnik (1100 l);Lokacija-2187;Garbage
2024;2024-05-01;2.69634690;spremnik (1100 l);Lokacija-2982;Garbage
2024;2024-05-01;2.69865147;spremnik (1100 l);Lokacija-3889;Garbage
2024;2024-05-01;2.70384345;m3;Lokacija-4090;Water
2024;2024-05-01;2.70384345;m3;Lokacija-1357;Water
2024;2024-05-01;2.76087486;spremnik (1100 l);Lokacija-62;Garbage
2024;2024-05-01;2.77931142;spremnik (1100 l);Lokacija-4656;Garbage
2024;2024-05-01;2.79999720;m3;Lokacija-978;Water
2024;2024-05-01;2.81538180;m3;Lokacija-4857;Water
2024;2024-05-01;2.90145363;spremnik (1100 l);Lokacija-172;Garbage
2024;2024-05-01;2.91067191;spremnik (1100 l);Lokacija-3181;Garbage
2024;2024-05-01;2.92449933;spremnik (1100 l);Lokacija-3289;Garbage
2024;2024-05-01;2.96828616;spremnik (1100 l);Lokacija-3382;Garbage
2024;2024-05-01;2.97980901;spremnik (1100 l);Lokacija-3516;Garbage
2024;2024-05-01;2.99824557;spremnik (1100 l);Lokacija-1622;Garbage
2024;2024-05-01;3.02359584;spremnik (1100 l);Lokacija-1026;Garbage
2024;2024-05-01;3.02359584;spremnik (1100 l);Lokacija-2504;Garbage
2024;2024-05-01;3.02359584;spremnik (1100 l);Lokacija-79;Garbage
2024;2024-05-01;3.13651977;spremnik (1100 l);Lokacija-1357;Garbage
2024;2024-05-01;3.14999685;m3;Lokacija-3896;Water
2024;2024-05-01;3.19615065;m3;Lokacija-2366;Water
2024;2024-05-01;3.19615065;m3;Lokacija-1637;Water
2024;2024-05-01;3.27691980;m3;Lokacija-3870;Water
2024;2024-05-01;3.38310876;spremnik (1100 l);Lokacija-4376;Garbage
2024;2024-05-01;3.38541333;spremnik (1100 l);Lokacija-1658;Garbage
2024;2024-05-01;3.45099580;m3;Lokacija-657;Gas
2024;2024-05-01;3.45685500;spremnik (1100 l);Lokacija-3647;Garbage
2024;2024-05-01;3.45685500;spremnik (1100 l);Lokacija-1062;Garbage
2024;2024-05-01;3.45685500;spremnik (1100 l);Lokacija-138;Garbage
2024;2024-05-01;3.49833726;spremnik (1100 l);Lokacija-1850;Garbage
2024;2024-05-01;3.50294640;spremnik (1100 l);Lokacija-4038;Garbage
2024;2024-05-01;3.53076570;m3;Lokacija-4118;Water
2024;2024-05-01;3.56747436;spremnik (1100 l);Lokacija-2444;Garbage
2024;2024-05-01;3.58461180;m3;Lokacija-221;Water
2024;2024-05-01;3.58461180;m3;Lokacija-3980;Water
2024;2024-05-01;3.61817490;spremnik (1100 l);Lokacija-4090;Garbage
2024;2024-05-01;3.62047947;spremnik (1100 l);Lokacija-1002;Garbage
2024;2024-05-01;3.74230395;m3;Lokacija-3382;Water
2024;2024-05-01;3.91922685;m3;Lokacija-2319;Water
2024;2024-05-01;3.91922685;m3;Lokacija-3308;Water
2024;2024-05-01;3.96846954;spremnik (1100 l);Lokacija-2940;Garbage
2024;2024-05-01;3.98229696;spremnik (1100 l);Lokacija-3866;Garbage
2024;2024-05-01;3.98229696;spremnik (1100 l);Lokacija-2596;Garbage
2024;2024-05-01;4.00995180;spremnik (1100 l);Lokacija-221;Garbage
2024;2024-05-01;4.00995180;spremnik (1100 l);Lokacija-3980;Garbage
2024;2024-05-01;4.06987062;spremnik (1100 l);Lokacija-4683;Garbage
2024;2024-05-01;4.06987062;spremnik (1100 l);Lokacija-332;Garbage
2024;2024-05-01;4.06987062;spremnik (1100 l);Lokacija-3870;Garbage
2024;2024-05-01;4.12691895;m3;Lokacija-2036;Water
2024;2024-05-01;4.15053057;spremnik (1100 l);Lokacija-2357;Garbage
2024;2024-05-01;4.19614965;m3;Lokacija-2192;Water
2024;2024-05-01;4.23119052;spremnik (1100 l);Lokacija-4202;Garbage
2024;2024-05-01;4.23119052;spremnik (1100 l);Lokacija-3295;Garbage
2024;2024-05-01;4.25423622;spremnik (1100 l);Lokacija-2180;Garbage
2024;2024-05-01;4.26806364;spremnik (1100 l);Lokacija-4137;Garbage
2024;2024-05-01;4.26806364;spremnik (1100 l);Lokacija-958;Garbage
2024;2024-05-01;4.29110934;spremnik (1100 l);Lokacija-1081;Garbage
2024;2024-05-01;4.31876418;spremnik (1100 l);Lokacija-223;Garbage
2024;2024-05-01;4.40384175;m3;Lokacija-1498;Water
2024;2024-05-01;4.51922625;m3;Lokacija-636;Water
2024;2024-05-01;4.59531258;spremnik (1100 l);Lokacija-3409;Garbage
2024;2024-05-01;4.80041931;spremnik (1100 l);Lokacija-3033;Garbage
2024;2024-05-01;4.85111985;spremnik (1100 l);Lokacija-3119;Garbage
2024;2024-05-01;4.90384125;m3;Lokacija-4038;Water
2024;2024-05-01;4.98845655;m3;Lokacija-2826;Water
2024;2024-05-01;4.99614885;m3;Lokacija-3300;Water
2024;2024-05-01;5.02857174;spremnik (1100 l);Lokacija-1275;Garbage
2024;2024-05-01;5.02857174;spremnik (1100 l);Lokacija-4811;Garbage
2024;2024-05-01;5.03845650;m3;Lokacija-1508;Water
2024;2024-05-01;5.05768725;m3;Lokacija-4642;Water
2024;2024-05-01;5.08845645;m3;Lokacija-3134;Water
2024;2024-05-01;5.09309970;spremnik (1100 l);Lokacija-810;Garbage
2024;2024-05-01;5.12305911;spremnik (1100 l);Lokacija-3128;Garbage
2024;2024-05-01;5.18076405;m3;Lokacija-1361;Water
2024;2024-05-01;5.18528250;spremnik (1100 l);Lokacija-3285;Garbage
2024;2024-05-01;5.23076400;m3;Lokacija-2156;Water
2024;2024-05-01;5.25211503;spremnik (1100 l);Lokacija-577;Garbage
2024;2024-05-01;5.31894756;spremnik (1100 l);Lokacija-1657;Garbage
2024;2024-05-01;5.37195267;spremnik (1100 l);Lokacija-2499;Garbage
2024;2024-05-01;5.42307150;m3;Lokacija-3988;Water
2024;2024-05-01;5.52307140;m3;Lokacija-2297;Water
2024;2024-05-01;5.60471424;spremnik (1100 l);Lokacija-990;Garbage
2024;2024-05-01;5.62315080;spremnik (1100 l);Lokacija-3134;Garbage
2024;2024-05-01;5.69230200;m3;Lokacija-2160;Water
2024;2024-05-01;5.69230200;m3;Lokacija-2217;Water
2024;2024-05-01;5.71763817;spremnik (1100 l);Lokacija-2057;Garbage
2024;2024-05-01;5.80521183;spremnik (1100 l);Lokacija-4030;Garbage
2024;2024-05-01;5.82134382;spremnik (1100 l);Lokacija-2347;Garbage
2024;2024-05-01;5.88356721;spremnik (1100 l);Lokacija-3974;Garbage
2024;2024-05-01;5.94999405;m3;Lokacija-2477;Water
2024;2024-05-01;5.95039974;spremnik (1100 l);Lokacija-1315;Garbage
2024;2024-05-01;6.04027797;spremnik (1100 l);Lokacija-2691;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-1466;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-724;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-598;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-1179;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-156;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-106;Garbage
2024;2024-05-01;6.09558765;spremnik (1100 l);Lokacija-934;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-1502;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-3093;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-98;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-850;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-4849;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-4308;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-3632;Garbage
2024;2024-05-01;6.29838981;spremnik (1100 l);Lokacija-158;Garbage
2024;2024-05-01;6.31452180;spremnik (1100 l);Lokacija-3560;Garbage
2024;2024-05-01;6.35830863;spremnik (1100 l);Lokacija-1585;Garbage
2024;2024-05-01;6.43435944;spremnik (1100 l);Lokacija-657;Garbage
2024;2024-05-01;6.49888740;spremnik (1100 l);Lokacija-3597;Garbage
2024;2024-05-01;6.97691610;m3;Lokacija-888;Water
2024;2024-05-01;7.01511108;spremnik (1100 l);Lokacija-1932;Garbage
2024;2024-05-01;7.01511108;spremnik (1100 l);Lokacija-2035;Garbage
2024;2024-05-01;7.01511108;spremnik (1100 l);Lokacija-48;Garbage
2024;2024-05-01;7.01511108;spremnik (1100 l);Lokacija-383;Garbage
2024;2024-05-01;7.01511108;spremnik (1100 l);Lokacija-1733;Garbage
2024;2024-05-01;7.35383880;m3;Lokacija-657;Water
2024;2024-05-01;7.57742616;spremnik (1100 l);Lokacija-953;Garbage
2024;2024-05-01;8.05216758;spremnik (1100 l);Lokacija-1491;Garbage
2024;2024-05-01;8.12821839;spremnik (1100 l);Lokacija-4324;Garbage
2024;2024-05-01;8.12821839;spremnik (1100 l);Lokacija-134;Garbage
2024;2024-05-01;8.31719313;spremnik (1100 l);Lokacija-4537;Garbage
2024;2024-05-01;8.39614545;m3;Lokacija-134;Water
2024;2024-05-01;8.47159932;spremnik (1100 l);Lokacija-17;Garbage
2024;2024-05-01;8.77538932;m3;Lokacija-1938;Gas
2024;2024-05-01;9.45104157;spremnik (1100 l);Lokacija-1420;Garbage
2024;2024-05-01;9.85383630;m3;Lokacija-156;Water
2024;2024-05-01;10.37056500;spremnik (1100 l);Lokacija-1325;Garbage
2024;2024-05-01;10.62413707;m3;Lokacija-2309;Gas
2024;2024-05-01;11.09614275;m3;Lokacija-1081;Water
2024;2024-05-01;11.27306565;m3;Lokacija-3723;Water
2024;2024-05-01;12.27568506;m3;Lokacija-3866;Gas
2024;2024-05-01;12.34614150;m3;Lokacija-1344;Water
2024;2024-05-01;12.39397746;spremnik (1100 l);Lokacija-1983;Garbage
2024;2024-05-01;12.51152595;m3;Lokacija-213;Water
2024;2024-05-01;12.51921825;m3;Lokacija-3974;Water
2024;2024-05-01;13.53283353;m3;Lokacija-800;Gas
2024;2024-05-01;20.91627732;spremnik (1100 l);Lokacija-713;Garbage
2024;2024-05-01;21.95563839;spremnik (1100 l);Lokacija-4182;Garbage
2024;2024-05-01;23.34613050;m3;Lokacija-1658;Water
2024;2024-05-01;38.03231871;spremnik (1100 l);Lokacija-2160;Garbage
2024;2024-05-01;64.42194978;spremnik (1100 l);Lokacija-2036;Garbage
2024;2024-05-01;78.09110496;m3;Lokacija-4376;Gas
2024;2024-05-01;117.80383563;kWh;Lokacija-4761;Thermal
2024;2024-05-01;188.98693758;kWh;Lokacija-1498;Electicity
2024;2024-05-01;344.70503940;kWh;Lokacija-417;Thermal
2024;2024-05-01;359.80809525;kWh;Lokacija-3298;Thermal
2024;2024-05-01;884.61450000;m3;Lokacija-1392;Water
2024;2024-05-01;1048.71160170;kWh;Lokacija-773;Electicity
2024;2024-05-01;1336.65060000;spremnik (1100 l);Lokacija-1392;Garbage
2024;2024-05-01;1725.49790000;m3;Lokacija-1392;Gas
2024;2024-05-01;8646.02885034;kWh;Lokacija-682;Electicity
2024;2024-05-01;11702.88755000;Litara;Vozilo-1392;Diesel
2024;2024-05-01;12116.34296712;kWh;Lokacija-20;Electicity
